Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,nSXL_mean,nSXL_var,nSXL_stdev,nSXL_max,nSXL_min,nSXL_median,nSXL_muc,nSXL_notempty,cSXL_mean,cSXL_var,cSXL_stdev,cSXL_max,cSXL_min,cSXL_median,cSXL_muc,cSXL_notempty
904,896.000000,769136.000000,872912.000000,1344.000000,858.410714,974.232143,1.500000,1120.000000,16479.714286,19096.857143,-5761.428571,0.000000,0.000000,0.129660,1.907827,2.210809,-0.666990,0.000000,0.000000,4.248296,4.306989,0.489204,4.248296,2.075329,0.787946,9.000000,10.000000,2.000000,974,858,2,966,849,0,984,867,3,3.984375,  1001.257856,    31.642659,   255.000000,     0.000000,     0.000000,  3570.000000,14,1.550223,    24.048871,     4.903965,    44.000000,     0.000000,     0.000000,  1389.000000,251
905,2280.000000,1981100.000000,2423700.000000,3420.000000,868.903509,1063.026316,1.500000,2850.000000,70370.421053,175950.771930,17461.789474,0.000000,0.000000,0.094973,2.345005,5.863335,0.581892,0.000000,0.000000,8.303312,14.190517,1.273673,8.303312,3.767030,1.083975,20.000000,12.000000,2.000000,1063,869,2,1051,849,0,1074,885,3,3.467105,   872.473687,    29.537666,   255.000000,     0.000000,     0.000000,  7905.000000,31,0.603509,     3.140663,     1.772192,    24.000000,     0.000000,     0.000000,  1376.000000,553
906,1544.000000,1329064.000000,1388260.000000,2316.000000,860.792746,899.132124,1.500000,1930.000000,55937.046632,43565.678756,-1641.720207,0.000000,0.000000,0.108150,3.134511,2.441264,-0.091996,0.000000,0.000000,5.683925,8.246727,0.826669,5.683925,2.871712,0.938521,11.000000,13.000000,2.000000,899,861,2,889,850,0,912,871,3,0.825777,   210.027307,    14.492319,   255.000000,     0.000000,     0.000000,  1275.000000,5,3.671632,   131.664626,    11.474521,   125.000000,     0.000000,     0.000000,  5669.000000,572
907,2444.000000,2129428.000000,1546900.000000,3666.000000,871.288052,632.937807,1.500000,3055.000000,90158.546645,162949.211129,3747.783961,0.000000,0.000000,0.092799,2.738663,4.949758,0.113843,0.000000,0.000000,7.781220,14.256238,1.256754,7.781220,3.775743,1.079154,18.000000,13.000000,2.000000,633,871,2,620,853,0,646,887,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,3.357610,    87.976033,     9.379554,    85.000000,     0.000000,     0.000000,  8206.000000,714
908,1088.000000,935896.000000,710936.000000,1632.000000,860.198529,653.433824,1.500000,1360.000000,41379.235294,18189.117647,2362.294118,0.000000,0.000000,0.121535,3.697804,1.625448,0.211104,0.000000,0.000000,5.444787,6.612984,0.725079,5.444787,2.571572,0.898384,10.000000,14.000000,2.000000,653,860,2,641,853,0,667,870,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,3.445772,    91.237167,     9.551815,    79.000000,     0.000000,     0.000000,  3749.000000,301
909,784.000000,675108.000000,793484.000000,1176.000000,861.107143,1012.096939,1.500000,980.000000,9164.632653,19827.000000,1903.857143,0.000000,0.000000,0.135562,1.267731,2.742641,0.263358,0.000000,0.000000,4.145933,3.951226,0.461937,4.145933,1.987769,0.773026,12.000000,7.000000,2.000000,1012,861,2,1005,853,0,1019,873,3,2.602041,   657.588553,    25.643489,   255.000000,     0.000000,     0.000000,  2040.000000,8,0.756378,     8.018478,     2.831692,    30.000000,     0.000000,     0.000000,   593.000000,162
910,2948.000000,2570996.000000,2497900.000000,4422.000000,872.115332,847.320217,1.500000,3685.000000,189801.715061,183428.786974,-36212.873813,0.000000,0.000000,0.087177,4.490177,4.339412,-0.856695,0.000000,0.000000,8.916766,19.520537,1.634635,8.916766,4.418205,1.177986,17.000000,18.000000,2.000000,847,872,2,829,855,0,863,888,3,1.297490,   329.288124,    18.146298,   255.000000,     0.000000,     0.000000,  3825.000000,15,4.676730,   293.699669,    17.137668,   225.000000,     0.000000,     0.000000, 13787.000000,1051
911,4324.000000,3799576.000000,4311564.000000,6486.000000,878.717854,997.123959,1.500000,5405.000000,381445.557817,467163.781684,181115.230342,0.000000,0.000000,0.076727,5.414832,6.631650,2.571031,0.000000,0.000000,12.123209,30.223357,2.248029,12.123209,5.497577,1.309988,24.000000,20.000000,2.000000,997,879,2,977,855,0,1016,899,3,2.294635,   572.082497,    23.918246,   255.000000,     0.000000,     0.000000,  9922.000000,42,1.514570,    29.009041,     5.386004,    64.000000,     0.000000,     0.000000,  6549.000000,1022
912,1368.000000,1186832.000000,793404.000000,2052.000000,867.567251,579.973684,1.500000,1710.000000,42107.052632,49223.812865,-22679.578947,0.000000,0.000000,0.112602,2.772724,3.241359,-1.493437,0.000000,0.000000,6.126686,7.434242,0.760860,6.126686,2.726581,0.912924,13.000000,13.000000,2.000000,580,868,2,570,858,0,593,881,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,2.932749,    62.146169,     7.883284,    59.000000,     0.000000,     0.000000,  4012.000000,401
913,108.000000,93452.000000,27196.000000,162.000000,865.296296,251.814815,1.500000,135.000000,256.296296,1022.518519,429.925926,0.000000,0.000000,0.262484,0.498323,1.988106,0.835915,0.000000,0.000000,2.748912,0.944611,0.076636,2.748912,0.971911,0.424761,6.000000,3.000000,2.000000,252,865,2,249,859,0,254,871,3,14.166667,  3443.691589,    58.682975,   255.000000,     0.000000,     0.000000,  1530.000000,6,0.750000,     8.450935,     2.907049,    27.000000,     0.000000,     0.000000,    81.000000,22
914,1092.000000,952148.000000,732416.000000,1638.000000,871.930403,670.710623,1.500000,1365.000000,20664.556777,29678.710623,-1453.992674,0.000000,0.000000,0.121386,1.837649,2.639256,-0.129300,0.000000,0.000000,4.598291,5.376742,0.586697,4.598291,2.318780,0.837152,12.000000,9.000000,2.000000,671,872,2,663,860,0,680,883,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,3.713370,    88.563964,     9.410843,    83.000000,     0.000000,     0.000000,  4055.000000,346
915,2448.000000,2133676.000000,847684.000000,3672.000000,871.599673,346.276144,1.500000,3060.000000,374961.326797,51915.679739,-13957.379085,0.000000,0.000000,0.092748,11.365048,1.573560,-0.423047,0.000000,0.000000,13.031356,18.904651,1.642074,13.031356,4.347948,1.179771,11.000000,22.000000,2.000000,346,872,2,325,861,0,368,882,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,2.070261,    50.287665,     7.091380,    97.000000,     0.000000,     0.000000,  5068.000000,680
916,1364.000000,1189048.000000,572048.000000,2046.000000,871.736070,419.390029,1.500000,1705.000000,37220.504399,41728.985337,3484.410557,0.000000,0.000000,0.112712,2.460536,2.758578,0.230344,0.000000,0.000000,5.331827,7.322783,0.759065,5.331827,2.706064,0.912206,11.000000,12.000000,2.000000,419,872,2,410,861,0,431,882,3,0.081378,     9.032991,     3.005494,   111.000000,     0.000000,     0.000000,   111.000000,1,1.785191,    25.053603,     5.005357,    46.000000,     0.000000,     0.000000,  2435.000000,369
917,3116.000000,2733352.000000,1868036.000000,4674.000000,877.198973,599.498074,1.500000,3895.000000,281746.988447,225496.636714,-151968.806162,0.000000,0.000000,0.085581,6.190552,4.954618,-3.339062,0.000000,0.000000,11.230750,20.476294,1.670754,11.230750,4.525074,1.186600,19.000000,20.000000,2.000000,599,877,2,579,861,0,618,896,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,3.057125,    98.129641,     9.906041,   170.000000,     0.000000,     0.000000,  9526.000000,898
918,1364.000000,1196504.000000,1051372.000000,2046.000000,877.202346,770.800587,1.500000,1705.000000,28561.759531,56852.152493,4339.038123,0.000000,0.000000,0.112712,1.888132,3.758326,0.286841,0.000000,0.000000,5.759171,7.650365,0.790558,5.759171,2.765929,0.924651,16.000000,11.000000,2.000000,771,877,2,760,861,0,779,889,3,1.641496,   392.743721,    19.817763,   255.000000,     0.000000,     0.000000,  2239.000000,11,2.392962,    52.667184,     7.257216,    75.000000,     0.000000,     0.000000,  3264.000000,419
919,2764.000000,2419024.000000,2194932.000000,4146.000000,875.189580,794.114327,1.500000,3455.000000,172927.872648,152480.659913,35744.092619,0.000000,0.000000,0.089070,4.458077,3.930949,0.921482,0.000000,0.000000,8.478096,17.422554,1.485270,8.478096,4.174033,1.140955,14.000000,18.000000,2.000000,794,875,2,778,861,0,812,889,3,1.372648,   344.654424,    18.564871,   255.000000,     0.000000,     0.000000,  3794.000000,16,4.237699,   134.650319,    11.603892,   111.000000,     0.000000,     0.000000, 11713.000000,1137
920,6048.000000,5416880.000000,2760420.000000,9072.000000,895.648148,456.418651,1.500000,7560.000000,751007.976190,912067.259259,-174117.111111,0.000000,0.000000,0.068608,6.815465,8.277093,-1.580129,0.000000,0.000000,15.161166,54.950897,3.699013,15.161166,7.412887,1.546543,33.000000,24.000000,2.000000,456,896,2,436,863,0,480,920,3,0.037037,     7.793898,     2.791755,   217.000000,     0.000000,     0.000000,   224.000000,2,2.650794,    60.492554,     7.777696,    99.000000,     0.000000,     0.000000, 16032.000000,1593
921,1752.000000,1534972.000000,1652748.000000,2628.000000,876.125571,943.349315,1.500000,2190.000000,88222.219178,52160.374429,-22036.849315,0.000000,0.000000,0.103689,4.177013,2.469611,-1.043368,0.000000,0.000000,6.750313,9.916163,0.956735,6.750313,3.148994,0.985365,14.000000,16.000000,2.000000,943,876,2,930,866,0,959,890,3,2.765411,   697.930659,    26.418377,   255.000000,     0.000000,     0.000000,  4845.000000,19,2.211758,    55.957988,     7.480507,    97.000000,     0.000000,     0.000000,  3875.000000,530
922,2028.000000,1783284.000000,1469416.000000,3042.000000,879.331361,724.564103,1.500000,2535.000000,110930.666667,75441.325444,29128.923077,0.000000,0.000000,0.098754,4.321432,2.938904,1.134751,0.000000,0.000000,7.359090,12.129600,1.127040,7.359090,3.482758,1.040670,13.000000,16.000000,2.000000,725,879,2,709,867,0,741,892,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,6.074951,   178.447266,    13.358416,   104.000000,     0.000000,     0.000000, 12320.000000,843
923,3456.000000,3052960.000000,1703032.000000,5184.000000,883.379630,492.775463,1.500000,4320.000000,301329.759259,207509.925926,-2453.407407,0.000000,0.000000,0.082677,5.766917,3.971372,-0.046954,0.000000,0.000000,9.820966,23.705502,1.893337,9.820966,4.868830,1.237113,17.000000,18.000000,2.000000,493,883,2,476,869,0,511,900,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,2.213831,    41.538344,     6.445025,    67.000000,     0.000000,     0.000000,  7651.000000,839
924,2204.000000,1945844.000000,1156200.000000,3306.000000,882.869328,524.591652,1.500000,2755.000000,99964.486388,103450.366606,-22381.604356,0.000000,0.000000,0.096052,3.485221,3.606754,-0.780325,0.000000,0.000000,7.188027,12.642626,1.148918,7.188027,3.555647,1.047361,13.000000,15.000000,2.000000,525,883,2,510,870,0,538,896,3,0.101633,    21.386852,     4.624592,   217.000000,     0.000000,     0.000000,   224.000000,2,2.170599,    42.856039,     6.546452,    56.000000,     0.000000,     0.000000,  4784.000000,505
925,3812.000000,3370600.000000,3454776.000000,5718.000000,884.207765,906.289612,1.500000,4765.000000,515656.268625,203731.450157,-89145.372508,0.000000,0.000000,0.080019,8.659439,3.421272,-1.497022,0.000000,0.000000,12.160730,28.351903,2.191334,12.160730,5.324651,1.298881,18.000000,26.000000,2.000000,906,884,2,884,870,0,932,902,3,1.745016,   433.345095,    20.816942,   255.000000,     0.000000,     0.000000,  6652.000000,28,3.194648,   103.094613,    10.153552,   108.000000,     0.000000,     0.000000, 12178.000000,1311
926,3224.000000,2875152.000000,3099292.000000,4836.000000,891.796526,961.318859,1.500000,4030.000000,208796.213399,409370.521092,-115782.828784,0.000000,0.000000,0.084615,4.383920,8.595211,-2.430995,0.000000,0.000000,13.063745,32.869197,2.688286,13.063745,5.733166,1.390460,24.000000,24.000000,2.000000,961,892,2,943,870,0,985,916,3,1.028226,   261.221356,    16.162344,   255.000000,     0.000000,     0.000000,  3315.000000,13,2.711849,   107.029881,    10.345525,   170.000000,     0.000000,     0.000000,  8743.000000,876
927,1192.000000,1053752.000000,780700.000000,1788.000000,884.020134,654.949664,1.500000,1490.000000,21176.979866,43383.516779,3373.208054,0.000000,0.000000,0.117892,1.675569,3.432599,0.266896,0.000000,0.000000,5.226060,6.282536,0.669665,5.226060,2.506499,0.874888,13.000000,10.000000,2.000000,655,884,2,647,871,0,665,897,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,3.177013,    88.694920,     9.417798,    82.000000,     0.000000,     0.000000,  3787.000000,338
928,1664.000000,1470920.000000,1713140.000000,2496.000000,883.966346,1029.531250,1.500000,2080.000000,57806.375000,57814.115385,1633.750000,0.000000,0.000000,0.105485,2.931600,2.931992,0.082854,0.000000,0.000000,5.969077,9.207085,0.905968,5.969077,3.034318,0.967619,13.000000,14.000000,2.000000,1030,884,2,1019,871,0,1044,896,3,5.516827,  1377.183120,    37.110418,   255.000000,     0.000000,     0.000000,  9180.000000,36,0.869591,    18.380458,     4.287244,    64.000000,     0.000000,     0.000000,  1447.000000,340
929,1104.000000,972384.000000,771076.000000,1656.000000,880.782609,698.438406,1.500000,1380.000000,50255.811594,16427.826087,-10930.782609,0.000000,0.000000,0.120945,4.404475,1.439753,-0.957986,0.000000,0.000000,5.965173,6.130448,0.655958,5.965173,2.475974,0.868878,9.000000,14.000000,2.000000,698,881,2,684,872,0,710,888,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,3.637681,    94.010038,     9.695877,    75.000000,     0.000000,     0.000000,  4016.000000,368
930,3132.000000,2797172.000000,989240.000000,4698.000000,893.094508,315.849298,1.500000,3915.000000,197096.868455,243572.025543,81624.607918,0.000000,0.000000,0.085435,4.301145,5.315348,1.781252,0.000000,0.000000,9.701928,20.510808,1.682150,9.701928,4.528886,1.189291,19.000000,18.000000,2.000000,316,893,2,301,876,0,334,912,3,0.407088,   103.674852,    10.182085,   255.000000,     0.000000,     0.000000,  1275.000000,5,1.994253,    43.876684,     6.623948,    79.000000,     0.000000,     0.000000,  6246.000000,852
931,3368.000000,3001772.000000,1883604.000000,5052.000000,891.262470,559.264846,1.500000,4210.000000,378295.757720,161531.976247,68169.876485,0.000000,0.000000,0.083391,7.493224,3.199600,1.350298,0.000000,0.000000,10.776215,23.043701,1.847279,10.776215,4.800385,1.226999,17.000000,25.000000,2.000000,559,891,2,538,876,0,584,908,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,3.425178,   111.460393,    10.557480,   151.000000,     0.000000,     0.000000, 11536.000000,909
932,1588.000000,1410232.000000,1383336.000000,2382.000000,888.055416,871.118388,1.500000,1985.000000,56477.743073,46211.123426,2069.581864,0.000000,0.000000,0.107142,3.048433,2.494284,0.111707,0.000000,0.000000,5.649859,8.185037,0.813334,5.649859,2.860950,0.933447,12.000000,12.000000,2.000000,871,888,2,859,876,0,883,899,3,2.569270,   648.971254,    25.474914,   255.000000,     0.000000,     0.000000,  4080.000000,16,2.250630,    47.642249,     6.902336,    76.000000,     0.000000,     0.000000,  3574.000000,483
933,1896.000000,1685368.000000,544044.000000,2844.000000,888.907173,286.943038,1.500000,2370.000000,73805.848101,75215.662447,-6802.025316,0.000000,0.000000,0.100994,3.145138,3.205215,-0.289859,0.000000,0.000000,6.451347,10.638174,1.009623,6.451347,3.261621,1.003197,13.000000,14.000000,2.000000,287,889,2,273,878,0,299,902,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,1.510549,    29.192501,     5.403008,    67.000000,     0.000000,     0.000000,  2864.000000,498
934,3540.000000,3196044.000000,2608240.000000,5310.000000,902.837288,736.790960,1.500000,4425.000000,280033.310734,368378.277966,-153104.406780,0.000000,0.000000,0.082018,5.190454,6.827939,-2.837810,0.000000,0.000000,12.100411,28.372663,2.246221,12.100411,5.326600,1.309637,24.000000,20.000000,2.000000,737,903,2,717,879,0,754,925,3,1.234463,   310.955466,    17.633929,   255.000000,     0.000000,     0.000000,  4370.000000,20,3.650282,    94.693148,     9.731040,   115.000000,     0.000000,     0.000000, 12922.000000,1237
935,2948.000000,2661000.000000,2258708.000000,4422.000000,902.645862,766.183175,1.500000,3685.000000,228105.085482,192706.279512,-42872.765265,0.000000,0.000000,0.087177,5.396328,4.558891,-1.014250,0.000000,0.000000,10.042396,24.440433,2.054981,10.042396,4.943727,1.271362,24.000000,20.000000,2.000000,766,903,2,746,879,0,785,917,3,2.497965,   627.568031,    25.051308,   255.000000,     0.000000,     0.000000,  7364.000000,30,2.223202,    52.013279,     7.212023,    92.000000,     0.000000,     0.000000,  6554.000000,931
936,2712.000000,2420424.000000,943704.000000,4068.000000,892.486726,347.973451,1.500000,3390.000000,214894.088496,138149.522124,-27816.955752,0.000000,0.000000,0.089636,5.682048,3.652833,-0.735512,0.000000,0.000000,9.424516,21.051330,1.811945,9.424516,4.588173,1.219125,18.000000,21.000000,2.000000,348,892,2,330,880,0,369,910,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,2.744469,    88.691965,     9.417641,    94.000000,     0.000000,     0.000000,  7443.000000,677
937,1052.000000,938612.000000,708808.000000,1578.000000,892.216730,673.771863,1.500000,1315.000000,25121.247148,27602.585551,-12287.984791,0.000000,0.000000,0.122906,2.347939,2.579856,-1.148488,0.000000,0.000000,5.050701,5.343974,0.582366,5.050701,2.311704,0.835087,12.000000,12.000000,2.000000,674,892,2,662,880,0,683,903,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,4.934411,   152.774952,    12.360216,   118.000000,     0.000000,     0.000000,  5191.000000,452
938,2032.000000,1815512.000000,1660448.000000,3048.000000,893.460630,817.149606,1.500000,2540.000000,79858.519685,93592.850394,-13956.031496,0.000000,0.000000,0.098689,3.102818,3.636451,-0.542247,0.000000,0.000000,6.837958,11.654306,1.084515,6.837958,3.413840,1.027413,16.000000,13.000000,2.000000,817,893,2,804,880,0,830,909,3,0.501969,   127.812896,    11.305437,   255.000000,     0.000000,     0.000000,  1020.000000,4,2.579724,    47.447112,     6.888186,    57.000000,     0.000000,     0.000000,  5242.000000,690
939,1608.000000,1438364.000000,1707388.000000,2412.000000,894.504975,1061.808458,1.500000,2010.000000,73833.004975,64401.960199,35679.532338,0.000000,0.000000,0.106696,3.919246,3.418622,1.893961,0.000000,0.000000,7.444563,10.594249,1.046829,7.444563,3.254881,1.015372,15.000000,15.000000,2.000000,1062,895,2,1047,881,0,1074,910,3,1.902985,   481.939555,    21.953122,   255.000000,     0.000000,     0.000000,  3060.000000,12,0.509950,     2.638358,     1.624302,    29.000000,     0.000000,     0.000000,   820.000000,363
940,4136.000000,3731440.000000,1722140.000000,6204.000000,902.185687,416.378143,1.500000,5170.000000,367348.584139,395465.392650,-143310.413926,0.000000,0.000000,0.077872,5.533132,5.956637,-2.158591,0.000000,0.000000,11.567641,29.194074,2.203735,11.567641,5.403154,1.301327,22.000000,20.000000,2.000000,416,902,2,396,882,0,434,924,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,1.994439,    42.087273,     6.487470,    74.000000,     0.000000,     0.000000,  8249.000000,935
941,116.000000,103444.000000,125144.000000,174.000000,891.758621,1078.827586,1.500000,145.000000,328.551724,2981.241379,843.172414,0.000000,0.000000,0.256305,0.580755,5.269707,1.490410,0.000000,0.000000,6.106768,2.338592,0.215063,6.106768,1.529245,0.599131,10.000000,4.000000,2.000000,1079,892,2,1076,882,0,1083,899,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,0.181034,     0.340855,     0.583828,     3.000000,     0.000000,     0.000000,    21.000000,13
942,2068.000000,1851944.000000,1269716.000000,3102.000000,895.524178,613.982592,1.500000,2585.000000,107443.373308,74387.791103,-19497.129594,0.000000,0.000000,0.098113,4.077985,2.823369,-0.740008,0.000000,0.000000,6.999466,11.643155,1.075911,6.999466,3.412207,1.024689,13.000000,17.000000,2.000000,614,896,2,597,883,0,629,908,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,2.669729,    70.124540,     8.374040,   106.000000,     0.000000,     0.000000,  5521.000000,681
943,2224.000000,2001528.000000,849776.000000,3336.000000,899.967626,382.093525,1.500000,2780.000000,142972.546763,75069.669065,16534.733813,0.000000,0.000000,0.095763,4.925000,2.585938,0.569575,0.000000,0.000000,7.606702,13.130602,1.188548,7.606702,3.623617,1.059267,13.000000,16.000000,2.000000,382,900,2,366,887,0,398,911,3,0.236960,    37.523222,     6.125620,   240.000000,     0.000000,     0.000000,   527.000000,8,2.764388,    57.684453,     7.595028,    91.000000,     0.000000,     0.000000,  6148.000000,714
944,864.000000,775144.000000,551884.000000,1296.000000,897.157407,638.754630,1.500000,1080.000000,16495.981481,16218.592593,-5194.629630,0.000000,0.000000,0.131242,2.004594,1.970886,-0.631252,0.000000,0.000000,4.106722,4.074097,0.466216,4.106722,2.018439,0.775406,10.000000,10.000000,2.000000,639,897,2,630,887,0,649,906,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,2.849537,    54.051495,     7.351972,    58.000000,     0.000000,     0.000000,  2462.000000,315
945,1712.000000,1537468.000000,1445468.000000,2568.000000,898.053738,844.315421,1.500000,2140.000000,76857.672897,56343.056075,9482.981308,0.000000,0.000000,0.104490,3.752744,2.751073,0.463027,0.000000,0.000000,6.608306,10.789261,1.056362,6.608306,3.284701,1.018445,14.000000,20.000000,2.000000,844,898,2,831,887,0,864,912,3,0.744743,   189.465490,    13.764646,   255.000000,     0.000000,     0.000000,  1275.000000,5,3.602220,    92.126307,     9.598245,    81.000000,     0.000000,     0.000000,  6167.000000,519
946,1912.000000,1720600.000000,1347236.000000,2868.000000,899.895397,704.621339,1.500000,2390.000000,87529.849372,77491.079498,16840.267782,0.000000,0.000000,0.100712,3.688408,3.265386,0.709630,0.000000,0.000000,7.054506,12.240832,1.162266,7.054506,3.498690,1.051401,16.000000,17.000000,2.000000,705,900,2,688,889,0,720,916,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,2.321653,    66.195282,     8.136048,    98.000000,     0.000000,     0.000000,  4439.000000,363
947,3384.000000,3092672.000000,3551216.000000,5076.000000,913.910165,1049.413712,1.500000,4230.000000,212244.803782,328228.690307,110945.768322,0.000000,0.000000,0.083259,4.177630,6.460549,2.183753,0.000000,0.000000,10.721438,23.106728,1.850107,10.721438,4.806946,1.227625,24.000000,16.000000,2.000000,1049,914,2,1035,890,0,1065,934,3,1.808511,   458.034855,    21.401749,   255.000000,     0.000000,     0.000000,  6120.000000,24,0.614066,     3.571969,     1.889965,    25.000000,     0.000000,     0.000000,  2078.000000,747
948,4.000000,3564.000000,1032.000000,6.000000,891.000000,258.000000,1.500000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.787451,0.000000,0.000000,0.000000,0.000000,0.000000,0.787451,0.000000,0.000000,0.787451,0.000000,-0.000000,0.000000,0.000000,2.000000,258,891,2,258,891,0,258,891,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0
949,2828.000000,2574468.000000,2647772.000000,4242.000000,910.349364,936.270156,1.500000,3535.000000,122661.601132,239690.828854,49981.086280,0.000000,0.000000,0.088393,3.067158,5.993477,1.249779,0.000000,0.000000,9.149028,17.621888,1.486855,9.149028,4.197843,1.141360,21.000000,17.000000,2.000000,936,910,2,923,892,0,953,931,3,1.713225,   434.090706,    20.834844,   255.000000,     0.000000,     0.000000,  4845.000000,19,3.120580,   122.181069,    11.053555,   113.000000,     0.000000,     0.000000,  8825.000000,757
950,8.000000,7148.000000,2072.000000,12.000000,893.500000,259.000000,1.500000,10.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.625000,0.000000,0.125000,0.000000,0.000000,0.000000,0.750000,0.078125,0.000000,0.750000,0.279508,-0.000000,1.000000,0.000000,2.000000,259,894,2,259,893,0,259,894,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,0.625000,     1.125000,     1.060660,     3.000000,     0.000000,     0.000000,     5.000000,3
951,592.000000,532128.000000,469680.000000,888.000000,898.864865,793.378378,1.500000,740.000000,9707.243243,6597.189189,-2141.729730,0.000000,0.000000,0.148868,1.952841,1.327181,-0.430860,0.000000,0.000000,3.428890,2.894425,0.358197,3.428890,1.701301,0.710189,7.000000,9.000000,2.000000,793,899,2,786,893,0,802,906,3,1.722973,   437.127864,    20.907603,   255.000000,     0.000000,     0.000000,  1020.000000,4,1.864865,    32.675447,     5.716244,    44.000000,     0.000000,     0.000000,  1104.000000,146
952,632.000000,568240.000000,615776.000000,948.000000,899.113924,974.329114,1.500000,790.000000,8979.544304,8119.797468,-2467.696203,0.000000,0.000000,0.145659,1.655636,1.497117,-0.454990,0.000000,0.000000,3.298412,2.730892,0.330889,3.298412,1.652541,0.691662,8.000000,9.000000,2.000000,974,899,2,967,893,0,983,907,3,5.648734,  1410.751219,    37.559968,   255.000000,     0.000000,     0.000000,  3570.000000,14,2.658228,    80.266525,     8.959159,    74.000000,     0.000000,     0.000000,  1680.000000,162
953,1728.000000,1572768.000000,1578324.000000,2592.000000,910.166667,913.381944,1.500000,2160.000000,43999.916667,96152.000000,6690.000000,0.000000,0.000000,0.104167,2.121910,4.636960,0.322627,0.000000,0.000000,6.863036,10.439170,1.014075,6.863036,3.230970,1.004670,16.000000,13.000000,2.000000,913,910,2,903,894,0,926,924,3,2.195602,   549.599239,    23.443533,   255.000000,     0.000000,     0.000000,  3794.000000,16,2.567708,    44.841968,     6.696415,    89.000000,     0.000000,     0.000000,  4437.000000,732
954,2428.000000,2200696.000000,1274928.000000,3642.000000,906.382208,525.093904,1.500000,3035.000000,239878.589786,72821.311367,22864.856672,0.000000,0.000000,0.093002,7.350664,2.231483,0.700654,0.000000,0.000000,9.675149,16.803128,1.479850,9.675149,4.099162,1.139565,13.000000,19.000000,2.000000,525,906,2,506,896,0,543,919,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,2.102554,    44.565910,     6.675770,    74.000000,     0.000000,     0.000000,  5105.000000,621
955,840.000000,761332.000000,573828.000000,1260.000000,906.347619,683.128571,1.500000,1050.000000,13190.114286,17134.495238,-2881.542857,0.000000,0.000000,0.132480,1.664215,2.161883,-0.363568,0.000000,0.000000,3.958579,3.972539,0.459130,3.958579,1.993123,0.771457,10.000000,9.000000,2.000000,683,906,2,674,896,0,691,916,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,2.694048,    57.912241,     7.610009,    59.000000,     0.000000,     0.000000,  2263.000000,191
956,1752.000000,1599736.000000,1560252.000000,2628.000000,913.091324,890.554795,1.500000,2190.000000,54632.739726,106425.388128,38691.232877,0.000000,0.000000,0.103689,2.586669,5.038869,1.831894,0.000000,0.000000,7.729227,10.468733,1.003506,7.729227,3.235542,1.001167,16.000000,14.000000,2.000000,891,913,2,877,897,0,903,929,3,2.037671,   515.748437,    22.710095,   255.000000,     0.000000,     0.000000,  3570.000000,14,5.613014,   275.960950,    16.612072,   158.000000,     0.000000,     0.000000,  9834.000000,770
